Matram,longitude,latitude,Z.Elev,Date,Salinity,CL,CL_ppt,Dist_to_TanChau_km,River_Dist_km,Travel_Time_Days,WaterLevel_Mean,WaterLevel_Max,WaterLevel_Min,WL_Mean_3D_Lag,WL_Mean_7D_Lag,Month_sin,Month_cos,Day_sin,Day_cos
QLPH102017,105.59,9.56,0.31,2017-06-15,3.2,395.0,0.395,144.4368683799359,187.7679288939167,4,0.91,0.91,0.91,1.1433333333333333,1.1071428571428572,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH102019,105.59,9.56,0.31,2019-01-01,0.040412523500000005,22.37,0.02237,144.4368683799359,187.7679288939167,4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.8099999999999997,1.1471428571428572,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162
QLPH102019,105.59,9.56,0.31,2019-01-15,0.0338366815,18.73,0.01873,144.4368683799359,187.7679288939167,4,0.48,0.48,0.48,0.9666666666666663,1.215714285714286,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775
QLPH102019,105.59,9.56,0.31,2019-02-01,0.006250663,3.46,0.00346,144.4368683799359,187.7679288939167,4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6599999999999997,1.0285714285714287,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093
QLPH102019,105.59,9.56,0.31,2019-02-19,0.07723001250000001,42.75,0.04275,144.4368683799359,187.7679288939167,4,0.62,0.62,0.62,0.41999999999999965,0.28000000000000014,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126
QLPH102019,105.59,9.56,0.31,2019-03-04,0.05853222,32.4,0.0324,144.4368683799359,187.7679288939167,4,0.68,0.68,0.68,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
QLPH102019,105.59,9.56,0.31,2019-03-20,0.052769325500000006,29.21,0.02921,144.4368683799359,187.7679288939167,4,0.72,0.72,0.72,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
QLPH102019,105.59,9.56,0.31,2019-04-01,6.1,315.0,0.315,144.4368683799359,187.7679288939167,4,0.44,0.44,0.44,0.3066666666666665,0.6057142857142858,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH102019,105.59,9.56,0.31,2019-04-15,0.1,45.12,0.04512,144.4368683799359,187.7679288939167,4,0.1,0.1,0.1,0.28999999999999987,0.6785714285714287,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
QLPH102019,105.59,9.56,0.31,2019-05-01,0.2,45.62,0.04562,144.4368683799359,187.7679288939167,4,0.37,0.37,0.37,0.25999999999999984,0.47571428571428587,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
QLPH102019,105.59,9.56,0.31,2019-05-15,0.3,46.23,0.04623,144.4368683799359,187.7679288939167,4,0.29,0.29,0.29,0.09333333333333316,0.46714285714285725,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
QLPH102020,105.59,9.56,0.31,2020-02-11,1.1,46.85,0.04685,144.4368683799359,187.7679288939167,4,0.92,0.92,0.92,0.5499999999999997,0.442857142857143,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686
QLPH102020,105.59,9.56,0.31,2020-02-25,0.39,353.0,0.353,144.4368683799359,187.7679288939167,4,1.12,1.12,1.12,0.6999999999999997,0.31571428571428584,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871
QLPH102020,105.59,9.56,0.31,2020-03-14,0.3,138.255,0.138255,144.4368683799359,187.7679288939167,4,1.03,1.03,1.03,0.8599999999999998,0.4400000000000001,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
QLPH102020,105.59,9.56,0.31,2020-03-26,0.2,25.61,0.02561,144.4368683799359,187.7679288939167,4,0.86,0.86,0.86,0.19999999999999982,0.0942857142857144,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117
QLPH102020,105.59,9.56,0.31,2020-05-02,0.43,116.985,0.116985,144.4368683799359,187.7679288939167,4,-0.09,-0.09,-0.09,0.28333333333333305,0.532857142857143,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH102020,105.59,9.56,0.31,2020-05-11,0.26,81.535,0.081535,144.4368683799359,187.7679288939167,4,0.85,0.85,0.85,0.7599999999999998,0.34000000000000014,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
QLPH102020,105.59,9.56,0.31,2020-05-25,0.33,53.884,0.053884,144.4368683799359,187.7679288939167,4,0.68,0.68,0.68,0.5699999999999997,0.14714285714285727,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
QLPH102020,105.59,9.56,0.31,2020-06-09,0.28,45.215,0.045215000000000005,144.4368683799359,187.7679288939167,4,0.85,0.85,0.85,0.6466666666666665,0.11571428571428584,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133
QLPH102020,105.59,9.56,0.31,2020-06-23,0.31,159.525,0.159525,144.4368683799359,187.7679288939167,4,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.5299999999999998,0.018571428571428683,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
QLPH102021,105.42,9.59,0.35,2015-07-13,2.0,514.0,0.514,136.51889397823544,177.47456217170608,4,0.785,0.785,0.785,0.5349999999999999,0.25428571428571456,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321
QLPH102022,105.42,9.59,0.35,2022-02-17,2.3,1273.1449447842572,,136.51889397823544,177.47456217170608,4,0.75,0.75,0.75,0.54,0.4900000000000004,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
QLPH102022,105.42,9.59,0.35,2022-03-05,3.4,1882.0403531593365,,136.51889397823544,177.47456217170608,4,1.21,1.21,1.21,0.7833333333333332,0.48857142857142893,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
QLPH102022,105.42,9.59,0.35,2022-03-19,1.2,664.2495364091776,,136.51889397823544,177.47456217170608,4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.25333333333333324,0.12428571428571467,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
QLPH102022,105.42,9.59,0.35,2022-04-03,3.9,2158.8109933298274,,136.51889397823544,177.47456217170608,4,1.09,1.09,1.09,0.35666666666666663,0.1257142857142861,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH102022,105.42,9.59,0.35,2022-04-17,2.1,1162.436688716061,,136.51889397823544,177.47456217170608,4,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.12999999999999978,0.16571428571428606,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
QLPH102022,105.42,9.59,0.35,2022-05-03,3.6,1992.748609227533,,136.51889397823544,177.47456217170608,4,1.02,1.02,1.02,0.5433333333333331,0.24142857142857177,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH102022,105.42,9.59,0.35,2022-05-17,0.5,276.7706401704907,,136.51889397823544,177.47456217170608,4,0.8,0.8,0.8,0.31333333333333313,0.24000000000000035,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH102022,105.42,9.59,0.35,2022-06-01,0.5,276.7706401704907,,136.51889397823544,177.47456217170608,4,1.22,1.22,1.22,0.7499999999999997,0.4328571428571432,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH102022,105.42,9.59,0.35,2022-06-15,0.3,166.0623841022944,,136.51889397823544,177.47456217170608,4,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.5199999999999998,0.4114285714285718,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH112016,105.32,9.51,0.33,2016-02-29,16.9,9748.0,9.748,143.69313947884152,186.80108132249399,4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6516666666666666,0.5978571428571431,0.8660254037844386,0.5000000000000001,0.8587639582758029,0.5123714121284237
QLPH112016,105.32,9.51,0.33,2016-03-15,19.3,9571.5,9.5715,143.69313947884152,186.80108132249399,4,0.46,0.46,0.46,0.7833333333333333,0.7842857142857144,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH112016,105.32,9.51,0.33,2016-04-02,19.4,147.5,0.1475,143.69313947884152,186.80108132249399,4,0.33,0.33,0.33,0.45,0.5214285714285715,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH112016,105.32,9.51,0.33,2016-04-15,18.7,1679.0,1.679,143.69313947884152,186.80108132249399,4,-0.03,-0.03,-0.03,0.5433333333333333,0.7185714285714286,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
QLPH112016,105.32,9.51,0.33,2016-05-02,2.4,15243.0,15.243,143.69313947884152,186.80108132249399,4,-0.06,-0.06,-0.06,-0.023333333333333334,0.3742857142857143,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH112016,105.32,9.51,0.33,2016-05-16,27.5,17324.5,17.3245,143.69313947884152,186.80108132249399,4,0.05,0.05,0.05,0.02333333333333333,0.45714285714285713,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH112016,105.32,9.51,0.33,2016-06-02,2.6,1124.6,1.1245999999999998,143.69313947884152,186.80108132249399,4,0.08,0.08,0.08,-0.01333333333333337,0.19999999999999998,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537
QLPH112016,105.32,9.51,0.33,2016-06-15,18.3,1145.5,1.1455,143.69313947884152,186.80108132249399,4,0.03,0.03,0.03,0.01,0.44,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435
QLPH112017,105.46,9.55,0.41,2017-03-01,0.01178412565,6.523,0.006522999999999999,141.76523439969674,184.29480471960576,4,1.06,1.06,1.06,0.8399999999999999,0.6685714285714285,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
QLPH112017,105.46,9.55,0.41,2017-03-16,0.9,115.0,0.115,141.76523439969674,184.29480471960576,4,1.04,1.04,1.04,1.0366666666666664,0.7928571428571429,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH112017,105.46,9.55,0.41,2017-04-01,2.9,647.4,0.6474,141.76523439969674,184.29480471960576,4,1.17,1.17,1.17,1.0433333333333332,0.7700000000000001,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH112017,105.46,9.55,0.41,2017-04-15,7.0,824.2,0.8242,141.76523439969674,184.29480471960576,4,0.98,0.98,0.98,1.1199999999999999,0.9771428571428571,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
QLPH112017,105.46,9.55,0.41,2017-05-01,5.5,3685.0,3.685,141.76523439969674,184.29480471960576,4,1.03,1.03,1.03,1.0199999999999998,0.7314285714285714,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
QLPH112017,105.46,9.55,0.41,2017-05-15,2.6,52.0,0.052,141.76523439969674,184.29480471960576,4,1.07,1.07,1.07,1.1233333333333333,0.8785714285714287,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
QLPH112017,105.46,9.55,0.41,2017-06-01,5.0,326.0,0.326,141.76523439969674,184.29480471960576,4,0.8200000000000001,0.8200000000000001,0.8200000000000001,1.2333333333333334,1.0985714285714285,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH112017,105.46,9.55,0.41,2017-06-15,5.2,3421.0,3.421,141.76523439969674,184.29480471960576,4,0.91,0.91,0.91,1.1433333333333333,1.1071428571428572,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH112019,105.46,9.55,0.41,2019-01-01,0.3,3.15,0.00315,141.76523439969674,184.29480471960576,4,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.8099999999999997,1.1471428571428572,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162
QLPH112019,105.46,9.55,0.41,2019-01-15,0.2,2.48,0.00248,141.76523439969674,184.29480471960576,4,0.48,0.48,0.48,0.9666666666666663,1.215714285714286,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775
QLPH112019,105.46,9.55,0.41,2019-02-01,0.1,36.2,0.0362,141.76523439969674,184.29480471960576,4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6599999999999997,1.0285714285714287,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093
QLPH112019,105.46,9.55,0.41,2019-02-19,0.1,49.5,0.0495,141.76523439969674,184.29480471960576,4,0.62,0.62,0.62,0.41999999999999965,0.28000000000000014,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126
QLPH112019,105.46,9.55,0.41,2019-03-04,0.1,58.9,0.0589,141.76523439969674,184.29480471960576,4,0.68,0.68,0.68,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
QLPH112019,105.46,9.55,0.41,2019-03-20,5.3,315.0,0.315,141.76523439969674,184.29480471960576,4,0.72,0.72,0.72,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
QLPH112019,105.46,9.55,0.41,2019-04-01,3.9,215.0,0.215,141.76523439969674,184.29480471960576,4,0.44,0.44,0.44,0.3066666666666665,0.6057142857142858,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH112019,105.46,9.55,0.41,2019-04-15,5.1,2215.0,2.215,141.76523439969674,184.29480471960576,4,0.1,0.1,0.1,0.28999999999999987,0.6785714285714287,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
