Matram,longitude,latitude,Z.Elev,Date,Salinity,Dist_to_TanChau_km,WL_Mean_3D_Lag,WL_Mean_7D_Lag,Month_sin,Month_cos,Day_sin,Day_cos
QLPH082020,105.46,9.44,0.44,2020-06-09,2.4,151.37475447266758,0.6466666666666665,0.11571428571428584,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133
QLPH082020,105.46,9.44,0.44,2020-06-23,12.4,151.37475447266758,0.5299999999999998,0.018571428571428683,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
QLPH082021,105.52,9.49,0.41,2015-07-13,5.7,147.31093960373994,0.5349999999999999,0.25428571428571456,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321
QLPH082022,105.52,9.49,0.41,2022-02-17,6.1,147.31093960373994,0.54,0.4900000000000004,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
QLPH082022,105.52,9.49,0.41,2022-03-05,0.3,147.31093960373994,0.7833333333333332,0.48857142857142893,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
QLPH082022,105.52,9.49,0.41,2022-03-19,0.2,147.31093960373994,0.25333333333333324,0.12428571428571467,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
QLPH082022,105.52,9.49,0.41,2022-04-03,1.8,147.31093960373994,0.35666666666666663,0.1257142857142861,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH082022,105.52,9.49,0.41,2022-04-17,0.5,147.31093960373994,0.12999999999999978,0.16571428571428606,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
QLPH082022,105.52,9.49,0.41,2022-05-03,5.8,147.31093960373994,0.5433333333333331,0.24142857142857177,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH082022,105.52,9.49,0.41,2022-05-17,0.1,147.31093960373994,0.31333333333333313,0.24000000000000035,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH082022,105.52,9.49,0.41,2022-06-01,0.8,147.31093960373994,0.7499999999999997,0.4328571428571432,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH082022,105.52,9.49,0.41,2022-06-15,1.1,147.31093960373994,0.5199999999999998,0.4114285714285718,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH092016,105.16,9.18,0.36,2016-02-29,27.3,177.75781279562227,0.695,0.5871428571428573,0.8660254037844386,0.5000000000000001,0.8587639582758029,0.5123714121284237
QLPH092016,105.16,9.18,0.36,2016-03-15,29.0,177.75781279562227,0.8700000000000001,0.7628571428571428,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH092016,105.16,9.18,0.36,2016-04-02,32.8,177.75781279562227,0.4566666666666666,0.5700000000000001,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH092016,105.16,9.18,0.36,2016-04-15,34.3,177.75781279562227,0.8066666666666666,0.7828571428571429,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
QLPH092016,105.16,9.18,0.36,2016-05-02,34.3,177.75781279562227,0.14333333333333334,0.5171428571428571,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH092016,105.16,9.18,0.36,2016-05-16,35.4,177.75781279562227,0.27666666666666667,0.5700000000000001,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH092016,105.16,9.18,0.36,2016-06-02,28.4,177.75781279562227,0.03999999999999996,0.3142857142857142,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537
QLPH092016,105.16,9.18,0.36,2016-06-15,25.6,177.75781279562227,0.15,0.5871428571428572,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435
QLPH092017,105.51,9.49,0.41,2017-03-01,17.0,147.05859679121977,0.8399999999999999,0.6685714285714285,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
QLPH092017,105.51,9.49,0.41,2017-03-16,3.5,147.05859679121977,1.0366666666666664,0.7928571428571429,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH092017,105.51,9.49,0.41,2017-04-01,17.4,147.05859679121977,1.0433333333333332,0.7700000000000001,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH092017,105.51,9.49,0.41,2017-04-15,5.4,147.05859679121977,1.1199999999999999,0.9771428571428571,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
QLPH092017,105.51,9.49,0.41,2017-05-01,0.6,147.05859679121977,1.0199999999999998,0.7314285714285714,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
QLPH092017,105.51,9.49,0.41,2017-05-15,2.3,147.05859679121977,1.1233333333333333,0.8785714285714287,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
QLPH092017,105.51,9.49,0.41,2017-06-01,8.4,147.05859679121977,1.2333333333333334,1.0985714285714285,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH092017,105.51,9.49,0.41,2017-06-15,13.0,147.05859679121977,1.1433333333333333,1.1071428571428572,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH092019,105.51,9.49,0.41,2019-01-01,0.4,147.05859679121977,0.8099999999999997,1.1471428571428572,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162
QLPH092019,105.51,9.49,0.41,2019-01-15,0.3,147.05859679121977,0.9666666666666663,1.215714285714286,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775
QLPH092019,105.51,9.49,0.41,2019-02-01,0.1,147.05859679121977,0.6599999999999997,1.0285714285714287,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093
QLPH092019,105.51,9.49,0.41,2019-02-19,0.5,147.05859679121977,0.41999999999999965,0.28000000000000014,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126
QLPH092019,105.51,9.49,0.41,2019-03-04,2.1,147.05859679121977,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
QLPH092019,105.51,9.49,0.41,2019-03-20,0.1,147.05859679121977,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
QLPH092019,105.51,9.49,0.41,2019-04-01,5.6,147.05859679121977,0.3066666666666665,0.6057142857142858,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH092019,105.51,9.49,0.41,2019-04-15,4.9,147.05859679121977,0.28999999999999987,0.6785714285714287,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
QLPH092019,105.51,9.49,0.41,2019-05-01,8.2,147.05859679121977,0.25999999999999984,0.47571428571428587,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
QLPH092019,105.51,9.49,0.41,2019-05-15,0.6,147.05859679121977,0.09333333333333316,0.46714285714285725,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
QLPH092020,105.51,9.49,0.41,2020-02-11,2.5,147.05859679121977,0.5499999999999997,0.442857142857143,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686
QLPH092020,105.51,9.49,0.41,2020-02-25,7.44,147.05859679121977,0.6999999999999997,0.31571428571428584,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871
QLPH092020,105.51,9.49,0.41,2020-03-14,3.66,147.05859679121977,0.8599999999999998,0.4400000000000001,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
QLPH092020,105.51,9.49,0.41,2020-03-26,0.7,147.05859679121977,0.19999999999999982,0.0942857142857144,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117
QLPH092020,105.51,9.49,0.41,2020-05-02,11.2,147.05859679121977,0.28333333333333305,0.532857142857143,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH092020,105.51,9.49,0.41,2020-05-11,5.54,147.05859679121977,0.7599999999999998,0.34000000000000014,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
QLPH092020,105.51,9.49,0.41,2020-05-25,7.73,147.05859679121977,0.5699999999999997,0.14714285714285727,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
QLPH092020,105.51,9.49,0.41,2020-06-09,1.89,147.05859679121977,0.6466666666666665,0.11571428571428584,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133
QLPH092020,105.51,9.49,0.41,2020-06-23,1.57,147.05859679121977,0.5299999999999998,0.018571428571428683,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
QLPH092021,105.59,9.56,0.31,2015-07-13,0.6,141.83882834329285,0.5349999999999999,0.25428571428571456,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321
QLPH092022,105.59,9.56,0.31,2022-02-17,0.1,141.83882834329285,0.54,0.4900000000000004,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
QLPH092022,105.59,9.56,0.31,2022-03-05,0.1,141.83882834329285,0.7833333333333332,0.48857142857142893,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
QLPH092022,105.59,9.56,0.31,2022-03-19,0.1,141.83882834329285,0.25333333333333324,0.12428571428571467,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
QLPH092022,105.59,9.56,0.31,2022-04-03,0.1,141.83882834329285,0.35666666666666663,0.1257142857142861,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH092022,105.59,9.56,0.31,2022-04-17,0.1,141.83882834329285,0.12999999999999978,0.16571428571428606,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
QLPH092022,105.59,9.56,0.31,2022-05-03,0.1,141.83882834329285,0.5433333333333331,0.24142857142857177,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH092022,105.59,9.56,0.31,2022-05-17,0.1,141.83882834329285,0.31333333333333313,0.24000000000000035,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH092022,105.59,9.56,0.31,2022-06-01,0.1,141.83882834329285,0.7499999999999997,0.4328571428571432,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH092022,105.59,9.56,0.31,2022-06-15,0.1,141.83882834329285,0.5199999999999998,0.4114285714285718,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH102016,105.23,9.36,0.19,2016-02-29,26.9,157.69815904460123,0.6516666666666666,0.5978571428571431,0.8660254037844386,0.5000000000000001,0.8587639582758029,0.5123714121284237
QLPH102016,105.23,9.36,0.19,2016-03-15,29.4,157.69815904460123,0.7833333333333333,0.7842857142857144,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH102016,105.23,9.36,0.19,2016-04-02,33.4,157.69815904460123,0.45,0.5214285714285715,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH102016,105.23,9.36,0.19,2016-04-15,35.7,157.69815904460123,0.5433333333333333,0.7185714285714286,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
QLPH102016,105.23,9.36,0.19,2016-05-02,35.0,157.69815904460123,-0.023333333333333334,0.3742857142857143,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH102016,105.23,9.36,0.19,2016-05-16,39.4,157.69815904460123,0.02333333333333333,0.45714285714285713,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH102016,105.23,9.36,0.19,2016-06-02,28.5,157.69815904460123,-0.01333333333333337,0.19999999999999998,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537
QLPH102016,105.23,9.36,0.19,2016-06-15,19.4,157.69815904460123,0.01,0.44,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435
QLPH102017,105.59,9.56,0.31,2017-03-01,1.2,141.83882834329285,0.8399999999999999,0.6685714285714285,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
QLPH102017,105.59,9.56,0.31,2017-03-16,0.014633865,141.83882834329285,1.0366666666666664,0.7928571428571429,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH102017,105.59,9.56,0.31,2017-04-01,0.02818374,141.83882834329285,1.0433333333333332,0.7700000000000001,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH102017,105.59,9.56,0.31,2017-04-15,0.1,141.83882834329285,1.1199999999999999,0.9771428571428571,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
QLPH102017,105.59,9.56,0.31,2017-05-01,0.2,141.83882834329285,1.0199999999999998,0.7314285714285714,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
QLPH102017,105.59,9.56,0.31,2017-05-15,0.1,141.83882834329285,1.1233333333333333,0.8785714285714287,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
QLPH102017,105.59,9.56,0.31,2017-06-01,2.0,141.83882834329285,1.2333333333333334,1.0985714285714285,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH102017,105.59,9.56,0.31,2017-06-15,3.2,141.83882834329285,1.1433333333333333,1.1071428571428572,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH102019,105.59,9.56,0.31,2019-01-01,0.0404147605,141.83882834329285,0.8099999999999997,1.1471428571428572,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162
QLPH102019,105.59,9.56,0.31,2019-01-15,0.0338385545,141.83882834329285,0.9666666666666663,1.215714285714286,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775
QLPH102019,105.59,9.56,0.31,2019-02-01,0.006251009,141.83882834329285,0.6599999999999997,1.0285714285714287,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093
QLPH102019,105.59,9.56,0.31,2019-02-19,0.0772342875,141.83882834329285,0.41999999999999965,0.28000000000000014,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126
QLPH102019,105.59,9.56,0.31,2019-03-04,0.05853546,141.83882834329285,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
QLPH102019,105.59,9.56,0.31,2019-03-20,0.0527722465,141.83882834329285,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
QLPH102019,105.59,9.56,0.31,2019-04-01,6.1,141.83882834329285,0.3066666666666665,0.6057142857142858,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH102019,105.59,9.56,0.31,2019-04-15,0.1,141.83882834329285,0.28999999999999987,0.6785714285714287,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
QLPH102019,105.59,9.56,0.31,2019-05-01,0.2,141.83882834329285,0.25999999999999984,0.47571428571428587,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
QLPH102019,105.59,9.56,0.31,2019-05-15,0.3,141.83882834329285,0.09333333333333316,0.46714285714285725,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
QLPH102020,105.59,9.56,0.31,2020-02-11,1.1,141.83882834329285,0.5499999999999997,0.442857142857143,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686
QLPH102020,105.59,9.56,0.31,2020-02-25,0.39,141.83882834329285,0.6999999999999997,0.31571428571428584,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871
QLPH102020,105.59,9.56,0.31,2020-03-14,0.3,141.83882834329285,0.8599999999999998,0.4400000000000001,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
QLPH102020,105.59,9.56,0.31,2020-03-26,0.2,141.83882834329285,0.19999999999999982,0.0942857142857144,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117
QLPH102020,105.59,9.56,0.31,2020-05-02,0.43,141.83882834329285,0.28333333333333305,0.532857142857143,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH102020,105.59,9.56,0.31,2020-05-11,0.26,141.83882834329285,0.7599999999999998,0.34000000000000014,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
QLPH102020,105.59,9.56,0.31,2020-05-25,0.33,141.83882834329285,0.5699999999999997,0.14714285714285727,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
QLPH102020,105.59,9.56,0.31,2020-06-09,0.28,141.83882834329285,0.6466666666666665,0.11571428571428584,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133
QLPH102020,105.59,9.56,0.31,2020-06-23,0.31,141.83882834329285,0.5299999999999998,0.018571428571428683,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
QLPH102021,105.42,9.59,0.35,2015-07-13,2.0,134.17879242288103,0.5866666666666667,0.26428571428571457,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321
QLPH102022,105.42,9.59,0.35,2022-02-17,2.3,134.17879242288103,0.6433333333333334,0.5100000000000005,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
QLPH102022,105.42,9.59,0.35,2022-03-05,3.4,134.17879242288103,0.9833333333333334,0.6271428571428574,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
QLPH102022,105.42,9.59,0.35,2022-03-19,1.2,134.17879242288103,0.41999999999999993,0.20285714285714324,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
QLPH102022,105.42,9.59,0.35,2022-04-03,3.9,134.17879242288103,0.6666666666666665,0.29857142857142893,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH102022,105.42,9.59,0.35,2022-04-17,2.1,134.17879242288103,0.21333333333333315,0.17142857142857176,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
QLPH102022,105.42,9.59,0.35,2022-05-03,3.6,134.17879242288103,0.8199999999999998,0.3971428571428575,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH102022,105.42,9.59,0.35,2022-05-17,0.5,134.17879242288103,0.5066666666666665,0.3400000000000003,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH102022,105.42,9.59,0.35,2022-06-01,0.5,134.17879242288103,1.013333333333333,0.5942857142857145,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH102022,105.42,9.59,0.35,2022-06-15,0.3,134.17879242288103,0.7066666666666664,0.5014285714285718,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH112016,105.32,9.51,0.33,2016-02-29,16.9,141.5559106705476,0.7449999999999999,0.642857142857143,0.8660254037844386,0.5000000000000001,0.8587639582758029,0.5123714121284237
QLPH112016,105.32,9.51,0.33,2016-03-15,19.3,141.5559106705476,0.7833333333333333,0.7842857142857144,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH112016,105.32,9.51,0.33,2016-04-02,19.4,141.5559106705476,0.45,0.5214285714285715,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH112016,105.32,9.51,0.33,2016-04-15,18.7,141.5559106705476,0.5433333333333333,0.7185714285714286,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
QLPH112016,105.32,9.51,0.33,2016-05-02,2.4,141.5559106705476,-0.023333333333333334,0.3742857142857143,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH112016,105.32,9.51,0.33,2016-05-16,27.5,141.5559106705476,0.02333333333333333,0.45714285714285713,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH112016,105.32,9.51,0.33,2016-06-02,2.6,141.5559106705476,-0.01333333333333337,0.19999999999999998,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537
QLPH112016,105.32,9.51,0.33,2016-06-15,18.3,141.5559106705476,0.01,0.44,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435
QLPH112017,105.46,9.55,0.41,2017-03-01,0.011784777949999999,139.3703854768537,0.8399999999999999,0.6685714285714285,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
QLPH112017,105.46,9.55,0.41,2017-03-16,0.9,139.3703854768537,1.0366666666666664,0.7928571428571429,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH112017,105.46,9.55,0.41,2017-04-01,2.9,139.3703854768537,1.0433333333333332,0.7700000000000001,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH112017,105.46,9.55,0.41,2017-04-15,7.0,139.3703854768537,1.1199999999999999,0.9771428571428571,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
QLPH112017,105.46,9.55,0.41,2017-05-01,5.5,139.3703854768537,1.0199999999999998,0.7314285714285714,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
QLPH112017,105.46,9.55,0.41,2017-05-15,2.6,139.3703854768537,1.1233333333333333,0.8785714285714287,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
QLPH112017,105.46,9.55,0.41,2017-06-01,5.0,139.3703854768537,1.2333333333333334,1.0985714285714285,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH112017,105.46,9.55,0.41,2017-06-15,5.2,139.3703854768537,1.1433333333333333,1.1071428571428572,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH112019,105.46,9.55,0.41,2019-01-01,0.3,139.3703854768537,0.8099999999999997,1.1471428571428572,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162
QLPH112019,105.46,9.55,0.41,2019-01-15,0.2,139.3703854768537,0.9666666666666663,1.215714285714286,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775
QLPH112019,105.46,9.55,0.41,2019-02-01,0.1,139.3703854768537,0.6599999999999997,1.0285714285714287,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093
QLPH112019,105.46,9.55,0.41,2019-02-19,0.1,139.3703854768537,0.41999999999999965,0.28000000000000014,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126
QLPH112019,105.46,9.55,0.41,2019-03-04,0.1,139.3703854768537,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
QLPH112019,105.46,9.55,0.41,2019-03-20,5.3,139.3703854768537,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
QLPH112019,105.46,9.55,0.41,2019-04-01,3.9,139.3703854768537,0.3066666666666665,0.6057142857142858,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH112019,105.46,9.55,0.41,2019-04-15,5.1,139.3703854768537,0.28999999999999987,0.6785714285714287,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
QLPH112019,105.46,9.55,0.41,2019-05-01,8.3,139.3703854768537,0.25999999999999984,0.47571428571428587,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592
QLPH112019,105.46,9.55,0.41,2019-05-15,5.5,139.3703854768537,0.09333333333333316,0.46714285714285725,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106
QLPH112020,105.46,9.55,0.41,2020-02-11,0.2,139.3703854768537,0.5499999999999997,0.442857142857143,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686
QLPH112020,105.46,9.55,0.41,2020-02-25,7.61,139.3703854768537,0.6999999999999997,0.31571428571428584,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871
QLPH112020,105.46,9.55,0.41,2020-03-14,4.7,139.3703854768537,0.8599999999999998,0.4400000000000001,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
QLPH112020,105.46,9.55,0.41,2020-03-26,4.3,139.3703854768537,0.19999999999999982,0.0942857142857144,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117
QLPH112020,105.46,9.55,0.41,2020-05-02,11.2,139.3703854768537,0.28333333333333305,0.532857142857143,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH112020,105.46,9.55,0.41,2020-05-11,9.57,139.3703854768537,0.7599999999999998,0.34000000000000014,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
QLPH112020,105.46,9.55,0.41,2020-05-25,8.72,139.3703854768537,0.5699999999999997,0.14714285714285727,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
QLPH112020,105.46,9.55,0.41,2020-06-09,4.6,139.3703854768537,0.6466666666666665,0.11571428571428584,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133
QLPH112020,105.46,9.55,0.41,2020-06-23,3.1,139.3703854768537,0.5299999999999998,0.018571428571428683,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
QLPH112021,105.29,9.64,0.47,2015-07-13,7.1,126.88124552385322,0.5866666666666667,0.26428571428571457,-0.4999999999999997,-0.8660254037844388,-0.19667288979357622,-0.9804691603616321
QLPH112022,105.29,9.64,0.47,2022-02-17,5.1,126.88124552385322,0.6433333333333334,0.5100000000000005,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
QLPH112022,105.29,9.64,0.47,2022-03-05,4.8,126.88124552385322,0.9833333333333334,0.6271428571428574,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
QLPH112022,105.29,9.64,0.47,2022-03-19,5.2,126.88124552385322,0.41999999999999993,0.20285714285714324,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
QLPH112022,105.29,9.64,0.47,2022-04-03,7.1,126.88124552385322,0.6666666666666665,0.29857142857142893,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
QLPH112022,105.29,9.64,0.47,2022-04-17,6.2,126.88124552385322,0.21333333333333315,0.17142857142857176,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
QLPH112022,105.29,9.64,0.47,2022-05-03,5.8,126.88124552385322,0.8199999999999998,0.3971428571428575,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
QLPH112022,105.29,9.64,0.47,2022-05-17,5.1,126.88124552385322,0.5066666666666665,0.3400000000000003,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
QLPH112022,105.29,9.64,0.47,2022-06-01,3.1,126.88124552385322,1.013333333333333,0.5942857142857145,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
QLPH112022,105.29,9.64,0.47,2022-06-15,4.0,126.88124552385322,0.7066666666666664,0.5014285714285718,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
QLPH122017,105.51,9.58,0.33,2017-03-01,0.1,137.33001530096095,0.8399999999999999,0.6685714285714285,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
QLPH122017,105.51,9.58,0.33,2017-03-16,0.8,137.33001530096095,1.0366666666666664,0.7928571428571429,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
QLPH122017,105.51,9.58,0.33,2017-04-01,1.7,137.33001530096095,1.0433333333333332,0.7700000000000001,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
QLPH122017,105.51,9.58,0.33,2017-04-15,0.2,137.33001530096095,1.1199999999999999,0.9771428571428571,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
